10000 2147483648
279 16 2529968
279 11 3218686
279 16 1419216
279 40 8167676
279 15 1314854
279 13 6418999
279 24 600163
279 19 3167284
279 36 4458029
279 14 5944134
279 12 2894411
279 22 1205771
279 17 865083
280 10 7215399
280 29 5093036
280 42 4585389
280 14 4947279
280 40 5342776
280 16 2064727
280 15 3027511
280 15 1079111
280 16 3524795
280 28 254532
280 19 2054283
280 48 4548487
280 30 276663
280 22 2116472
280 20 342270
280 40 3439963
280 47 1887642
280 41 3370166
280 47 4946411
280 16 7778966
280 11 2951097
280 39 3528547
280 22 4502674
280 20 1121475
280 20 7158117
280 38 8185227
281 39 427576
281 29 2599768
281 22 545126
281 12 2673451
281 33 4845793
281 46 4195477
281 26 4508975
281 48 7112998
281 16 2707683
281 39 5043900
281 20 5309601
281 21 2770480
281 44 5469871
281 46 4818589
281 21 967673
281 11 2046729
281 31 5169059
281 50 6847960
281 12 7013156
281 11 7447726
281 41 7339088
281 36 864697
281 41 3925724
281 25 7984971
281 30 5591430
281 25 7002549
281 17 3953199
281 21 4315561
281 38 540935
281 10 993941
281 47 4945695
281 14 4886460
282 17 4368462
282 49 4854662
282 28 409787
282 18 1464068
282 25 861223
282 33 5031875
282 38 3253715
282 31 4090641
282 42 1496477
282 11 6357812
282 47 1063478
282 35 6022476
282 10 348191
282 32 1333344
282 30 793247
282 31 7559098
282 22 7393058
282 28 4585517
282 31 5371163
282 27 5386862
282 31 4556916
282 39 7620391
282 44 8159836
282 45 5266753
282 48 7212301
282 47 2580442
282 13 7919781
282 19 853286
282 49 4185566
282 30 6322978
282 10 6139270
282 26 6729703
282 35 5821105
283 25 3902222
283 23 412117
283 20 7585924
283 10 3023275
283 49 514850
283 46 2297851
283 44 7962239
283 10 8247039
283 47 2568027
283 43 4660113
283 50 7511206
283 16 7859149
283 28 597627
283 10 2881101
283 43 4830872
283 43 3414348
283 29 7211264
283 33 7687563
283 47 1137446
283 50 6357220
283 28 7924543
283 49 1113520
283 28 1096483
283 43 7620856
283 20 769601
283 22 5984206
283 42 4526461
283 21 7973191
283 43 3183709
284 40 2144779
284 27 1985894
284 32 3097447
284 14 7434081
284 34 7837500
284 36 3850811
284 20 3643151
284 42 1318110
284 15 6939543
284 33 5932315
284 10 7443791
284 35 8031643
284 38 6769142
284 18 6759378
284 24 7055388
284 50 5722565
284 36 3551763
284 13 1825844
284 14 7890895
284 41 4774741
284 47 7680242
284 29 1275509
284 18 2861606
284 29 2160555
284 44 1762193
284 46 375778
284 10 5048234
284 37 1844948
284 17 2321215
284 14 1156977
285 42 1082801
285 41 368617
285 24 589256
285 38 6823629
285 39 3608282
285 21 2969853
285 17 1788560
285 47 6941973
285 28 3097300
285 36 1623393
285 41 6728597
285 46 665558
285 38 6693934
285 28 385213
285 24 3560743
285 41 4774503
285 48 3084752
285 31 1575156
285 12 2349105
285 43 5773212
285 50 3569885
286 22 5561260
286 40 1701773
286 44 2525097
286 46 5435212
286 37 3899657
286 37 8207050
286 49 7502924
286 32 7136597
286 34 5590891
286 31 7972271
286 45 7601772
286 29 6349447
286 46 1741888
286 35 470875
286 11 5139547
286 25 542304
286 38 4433851
286 33 981088
286 19 509499
286 29 7987777
286 28 2029565
286 30 4808355
286 40 6381693
286 26 4014083
286 18 2584427
286 36 3878403
286 12 6250127
287 35 7342327
287 41 2578869
287 33 3288144
287 19 7151107
287 43 8109430
287 44 2711124
287 10 2235849
287 42 5442468
287 13 709292
287 17 2881275
287 17 437313
287 42 2913243
287 37 6388641
287 48 6450136
287 11 7466248
287 48 7859170
287 33 4928538
287 45 2901264
287 50 2496529
287 30 2718516
287 47 443829
287 49 5389814
287 24 7680736
287 46 7686046
287 47 6926815
287 43 1225782
288 14 2133400
288 11 4775029
288 30 6355295
288 50 3939719
288 49 5502010
288 35 2306384
288 38 7820269
288 13 3855963
288 23 8219142
288 19 7456375
288 26 855400
288 34 4402404
288 27 3382766
288 41 5953205
288 49 5959369
288 50 1927721
288 27 1063801
289 44 5548327
289 42 6602375
289 32 2102797
289 47 2772653
289 38 6089894
289 47 2510518
289 40 2900851
289 45 7923028
289 20 7669149
289 25 6642788
289 28 2654849
289 48 1093351
289 44 5668134
289 44 2403016
289 46 5794616
289 43 6076911
289 41 1148864
289 37 5625631
289 29 1542298
289 22 5084579
290 16 2701280
290 26 3905392
290 25 2594977
290 30 2957379
290 31 908009
290 45 2102583
290 18 7654177
290 23 5674710
290 21 7770587
290 30 4194038
290 49 5616024
290 12 7453347
290 45 6725059
290 33 8162631
290 10 7185764
290 12 1413878
290 41 525573
290 31 7577916
290 18 5789728
290 40 4257975
290 35 3347446
290 11 7268095
290 34 1722008
290 18 2602400
290 31 730527
290 49 8092117
290 12 6472716
290 17 6500274
290 10 5004822
290 22 5900135
290 31 4412495
290 42 4896420
290 43 2578057
291 25 6882409
291 15 1876345
291 27 2964173
291 34 3292472
291 40 1068960
291 28 5628566
291 32 8020819
291 40 5711276
291 43 1163211
291 14 7730386
291 50 4557556
291 49 7342428
291 43 5798903
291 13 7460328
291 17 7157242
291 40 1325789
291 34 2946480
291 25 3443012
291 42 4068596
291 29 3330267
291 41 6041717
291 28 3517355
291 19 1866027
291 41 6818288
291 10 7855623
291 20 7165175
291 34 2908328
291 13 2849321
291 13 2926378
291 19 1952581
291 50 4134081
291 29 3109610
291 22 6857877
291 19 2113044
291 48 2020040
291 25 1030874
291 39 4730083
291 48 5698145
291 34 6222087
291 43 5099233
292 14 6155159
292 50 8117407
292 29 1285001
292 16 7770751
292 10 5812561
292 17 2394390
292 48 2622727
292 16 2353882
292 42 1950173
292 46 3303310
292 26 5310172
292 16 1238361
292 28 7943940
292 24 5312146
292 48 3685928
292 34 6287670
292 26 3203596
293 49 2384369
293 42 1495283
293 13 5870662
293 10 8070038
293 37 7973861
293 21 2988508
293 24 6840318
293 16 3611770
293 32 6061717
293 39 1325740
293 26 1292713
293 29 613329
293 31 3503884
293 45 369085
293 37 6296238
293 12 357400
293 36 7141617
293 38 6195346
293 19 7440967
293 46 1942300
293 28 752002
293 16 1185169
293 20 2779221
293 36 6231057
293 29 7018869
294 14 3847217
294 44 641371
294 32 4969692
294 24 1196271
294 16 5620606
294 16 4215693
294 50 5463228
294 19 2514683
294 46 7316125
294 37 461616
294 12 6501967
294 13 6475206
294 10 5099177
294 48 6871057
294 47 3910063
294 23 6941221
294 46 4049005
294 39 1521312
294 44 1999902
294 21 4425390
294 13 7933198
294 22 5511924
294 34 3504365
294 43 7164151
294 25 1223112
294 24 7016148
295 19 7791124
295 41 5299041
295 42 1319102
295 45 5382711
295 45 3289388
295 26 3886945
295 36 7323381
295 37 7163992
295 22 587496
295 37 1502474
295 23 5412542
295 37 1448067
295 41 5999025
295 31 1173355
295 45 325078
295 38 1921801
295 22 485115
295 33 4858736
295 25 852873
295 35 4394212
295 40 7349347
295 46 2919093
295 22 1276899
295 36 4110418
295 16 4643576
295 14 3841267
295 21 7005903
295 15 4965238
296 24 3763339
296 30 5531591
296 17 5266797
296 23 7176020
296 13 277566
296 22 1566857
296 44 7679591
296 22 1112275
296 36 990409
296 18 6212845
296 31 6385484
296 10 1682843
296 17 5937199
296 22 1492823
296 19 6434659
296 10 3265489
296 26 3055432
296 13 2458146
296 35 6495062
296 45 3028714
296 30 1189495
296 49 2646427
296 39 3999547
297 46 1498483
297 37 872392
297 12 5753330
297 10 880063
297 14 3977265
297 34 1705754
297 22 4907025
297 13 7860222
297 45 2907634
297 14 4861823
297 43 4891111
297 39 6133635
297 38 515689
297 12 903505
297 35 1707916
297 17 5068927
297 41 7338506
297 10 7195196
297 35 4044069
297 47 2737951
297 13 176997
297 16 356025
297 19 4512901
297 18 7312233
297 49 1020933
297 44 6916520
297 32 3598408
297 19 6063584
297 26 2510625
298 33 7525764
298 30 6074017
298 41 7702008
298 33 8038525
298 33 1043916
298 31 1307802
298 20 2103856
298 46 956876
298 19 4875622
298 45 5518004
298 32 5430177
298 17 4481372
298 37 5638042
298 38 1369087
298 50 1654890
298 29 2803875
298 37 4404991
298 24 218073
298 20 5387001
298 37 3988481
298 27 131721
298 30 4458091
298 10 4577284
298 31 2950405
298 50 1312296
298 12 2170497
298 32 4400607
298 12 5491840
298 15 2242719
298 33 5221335
299 18 2483775
299 33 3780446
299 45 7654384
299 27 4239912
299 43 2566144
299 31 3428560
299 41 5091289
299 40 3247715
299 29 1055800
299 13 7528203
299 47 6558074
299 28 6112553
299 40 6719834
299 39 4055629
299 23 252089
299 38 1839998
299 23 6594420
299 35 3497576
299 19 783379
299 38 3682904
299 22 4385444
299 26 7289401
299 13 6040605
299 42 3756185
299 26 7115648
299 42 7495496
299 11 2734563
299 40 660127
299 27 7214701
299 48 3431215
299 36 1213563
299 45 1660668
299 34 3738287
300 42 4056606
300 32 2291412
300 25 6041270
300 36 7441722
300 50 8170369
300 43 1394456
300 18 5721120
300 48 7433062
300 28 3007249
300 25 2833553
300 34 5089921
300 16 5379811
300 47 3126821
300 13 2474524
300 28 7781398
300 48 2885945
300 19 5148272
300 47 676753
300 15 3196781
300 16 4394266
300 22 5958468
300 47 7092521
300 50 1107621
300 11 2044509
301 38 5112124
301 46 3245424
301 37 4728978
301 26 3672344
301 48 7492784
301 42 3620583
301 22 5159918
301 45 488550
301 44 4327473
301 37 6794695
301 41 7361447
301 15 8135872
301 39 667192
301 10 1074497
301 36 2450851
301 37 926278
301 22 3765783
301 46 2996124
301 49 3443896
301 50 3056022
301 45 6209836
301 16 4875146
301 13 6187417
301 46 5194053
301 32 1042307
301 32 4350713
302 11 3134746
302 16 3797736
302 37 5555268
302 13 6519852
302 23 1759917
302 28 2920789
302 29 1042063
302 23 6854032
302 32 6659443
302 20 2477943
302 28 5466023
302 48 490652
302 45 1138355
302 34 607652
302 19 1376151
302 24 7104153
302 17 3859546
302 17 447228
302 44 3328786
302 26 3857089
302 11 2685877
302 30 8153604
302 37 5779979
302 23 4938217
302 28 4082494
302 25 4574159
302 41 7137663
302 46 7187486
303 48 5956961
303 14 3389957
303 46 1667459
303 13 317605
303 23 3765904
303 33 7822108
303 40 997138
303 41 5091879
303 18 5010201
303 46 6103991
303 47 705031
303 25 7619609
303 31 5682898
303 43 6846487
303 14 2848403
303 39 3743636
303 15 2697022
303 27 1603095
304 43 7213501
304 44 343145
304 26 2943623
304 20 4530412
304 20 3854178
304 14 8059737
304 15 8026832
304 45 6239760
304 27 2784723
304 45 3866881
304 39 8098977
304 23 3628180
304 15 287665
304 24 7727992
304 10 7987050
304 35 6436420
304 46 7707350
304 32 2514454
305 40 4946005
305 30 7732501
305 29 4346991
305 26 3582783
305 37 776565
305 46 5274941
305 27 6379996
305 32 7878680
305 43 4438156
305 23 1573631
305 25 4409576
305 25 7020417
305 28 297698
305 20 5733679
305 21 7950539
305 31 2475661
305 23 5403451
305 33 5305455
305 28 6837766
305 41 4203268
305 13 8107076
305 14 6610365
305 26 6910340
305 31 7565546
305 21 3599379
305 24 5457909
305 18 4967982
305 44 7222872
305 18 6491768
305 23 2257983
305 20 3240013
305 17 5563654
305 30 2691234
306 35 7010724
306 25 1589678
306 42 2219950
306 33 1908142
306 47 5488806
306 29 2453413
306 33 8074302
306 47 8185854
306 26 5673925
306 47 675474
306 20 167381
306 37 7191328
306 43 1956434
306 40 2677064
306 33 3570992
306 47 5056343
306 32 516430
306 20 8110550
306 44 4152236
306 43 1224872
306 45 5634160
306 44 5706974
306 17 1676495
306 44 5989451
306 27 768386
306 38 4512091
306 15 7691120
306 41 4765209
306 50 496170
307 48 8014349
307 39 3801353
307 49 1689830
307 31 1835673
307 16 1236996
307 29 6616970
307 12 4695254
307 10 4564408
307 10 669308
307 39 3602558
307 33 7386787
307 13 2867758
307 45 2491769
307 20 655162
307 23 1493188
307 33 5452304
307 14 3744565
307 22 1522436
307 32 7614405
307 36 3397709
307 48 3942329
307 11 6984081
307 48 3141865
308 16 5575856
308 27 844284
308 12 5451023
308 31 4490370
308 47 1334601
308 42 6778630
308 23 2990535
308 17 5779976
308 44 7664097
308 19 3288860
308 48 5219707
308 22 5425239
308 36 8237058
308 25 528594
308 13 3596490
308 25 1708730
308 31 231785
308 36 1080501
308 18 4544705
308 28 1358665
308 31 5348364
308 31 4186887
308 28 7596963
308 29 2437170
308 26 571540
308 30 4984805
308 47 3645212
308 48 557476
308 30 3297366
308 39 2473107
308 48 4707325
308 37 6978588
309 16 4152865
309 27 7509123
309 35 4164332
309 23 2746242
309 34 5313906
309 13 6808923
309 14 795249
309 28 3824520
309 38 7917028
309 21 1022522
309 13 6923492
309 14 1683123
309 22 6065574
309 12 6064722
309 41 4708702
309 18 466682
309 17 4553261
309 45 3470492
309 24 6829045
309 32 4324515
309 34 8230410
309 12 1046487
309 47 4504957
310 22 7084631
310 12 1375113
310 33 6086382
310 50 6914917
310 26 5927400
310 19 889498
310 37 624764
310 46 6955705
310 36 7599608
310 45 3928159
310 46 6159099
310 10 1327833
310 45 7197969
310 49 961560
310 32 7448993
311 12 5498890
311 13 637973
311 37 3976235
311 18 899804
311 49 4973661
311 24 7396818
311 39 7989912
311 40 818386
311 23 7716500
311 23 4343743
311 33 1195707
311 41 399190
311 25 3266014
311 30 638528
311 46 7484833
311 42 6809179
311 26 683710
311 33 335467
311 24 4418961
311 24 8150337
311 13 5314123
311 25 6286119
311 44 7423609
311 18 7554258
311 18 2690666
311 40 7176455
311 14 5158025
311 26 7600009
311 29 4143817
312 36 2824779
312 40 4214036
312 13 7991080
312 19 8130191
312 23 444477
312 27 2300627
312 21 1128522
312 40 1555734
312 49 3858916
312 41 6036446
312 17 283267
312 38 6643784
312 24 7163043
312 26 7075941
312 14 4205380
312 35 5300549
312 28 7418982
312 47 3125239
312 26 7070553
312 40 6171629
312 21 7511597
312 11 7500385
312 40 3449684
312 37 4071986
313 35 1255629
313 13 8001561
313 15 6579438
313 17 6357588
313 19 476374
313 14 3385990
313 26 7020038
313 16 270030
313 24 6165752
313 49 3351687
313 31 764583
313 19 3760308
313 13 6021411
313 48 7618466
313 47 4448109
313 36 1003261
313 35 226090
313 43 3839177
313 17 6203791
313 28 3569152
313 14 2919385
313 17 4455563
313 26 6848271
313 19 3995711
313 39 4704941
313 36 7907678
313 34 2847481
314 10 7641872
314 10 3238826
314 46 5458633
314 50 1499310
314 22 3842258
314 22 5895836
314 42 6067989
314 36 2676342
314 11 5869255
314 32 2415077
314 18 2099920
314 44 6800301
314 42 4717957
314 10 6920447
314 15 3797369
314 29 7008156
314 42 1049388
314 45 5885144
314 41 2686432
314 20 4845131
314 27 8080783
314 35 3956172
314 27 1415435
314 38 2826996
314 28 1937074
314 23 5306816
314 32 446676
315 15 381601
315 14 6914329
315 17 5055239
315 13 7602189
315 49 4852394
315 41 4192180
315 47 3236805
315 13 6439031
315 12 5978895
315 32 616449
315 24 7943116
315 30 3471935
315 28 5611789
315 14 3249960
315 43 417596
315 11 1261062
315 34 2967766
315 37 3358634
315 31 811184
315 45 4131764
315 25 4526786
315 33 4477796
316 22 1893109
316 45 6996692
316 32 5281899
316 45 6164045
316 16 6017734
316 27 1190369
316 27 5209536
316 32 1464242
316 27 2390309
316 40 5260338
316 33 576307
316 11 962741
316 23 983671
316 32 2959588
316 26 4582167
316 35 6033338
316 29 472813
316 23 7715782
316 45 5917443
316 24 6108214
316 30 729510
316 35 2851009
316 19 6356974
316 20 7896139
317 44 4892433
317 32 739424
317 25 7263409
317 14 7324986
317 49 1086437
317 30 840453
317 44 4928110
317 34 7365719
317 31 7251283
317 47 7362984
317 14 2733149
317 16 5531313
317 33 4091558
317 44 5327816
317 45 6527450
317 46 1448835
317 48 4622893
317 35 5698471
317 14 7126626
317 13 4832428
317 50 5226534
317 48 7555185
317 42 5652784
317 21 7966295
317 21 6250513
317 41 3361467
317 29 3192100
318 43 2200983
318 27 4974948
318 34 8107306
318 27 289447
318 10 171949
318 18 4869964
318 36 4557081
318 42 7336674
318 48 3102183
318 34 5525139
318 41 2597746
318 12 727404
318 24 5596830
318 39 6468111
318 30 4753397
318 48 911815
318 21 5692812
318 31 3209235
318 42 6957066
318 20 2509320
318 38 7340703
318 10 2622120
318 48 7022233
319 31 4460479
319 49 7140199
319 40 169832
319 47 2584240
319 34 4221445
319 28 4656963
319 48 6087858
319 32 4405060
319 32 6171311
319 14 6186603
319 35 2214162
319 17 7643054
319 17 2395274
319 15 2726638
319 18 1158769
319 38 7358793
319 37 3424835
319 34 3789487
319 33 5500633
319 38 3092602
319 23 799107
319 43 1663692
319 33 2999604
319 45 5490809
319 17 3010957
319 44 248544
319 15 6273809
320 48 7443546
320 15 5730376
320 46 2952146
320 40 2375197
320 34 1152293
320 50 5632520
320 41 4814124
320 15 3041642
320 32 7874198
320 48 3837566
320 27 5803917
320 49 4300800
320 43 5858772
320 37 455389
320 13 6859888
320 19 3140004
320 33 3665501
320 39 2132256
320 50 7571240
320 34 4640086
320 13 6031415
320 17 4069573
320 16 3148457
321 31 2819268
321 17 4922017
321 46 7966091
321 20 6365611
321 31 3385985
321 29 200024
321 22 4937173
321 50 4050930
321 17 4374527
321 48 6475130
321 24 4320351
321 33 4065373
321 16 7712795
321 15 4299832
321 43 7777350
321 26 6375131
321 25 2327312
321 17 6440833
321 18 401582
321 49 2146309
321 29 2684843
321 32 5666245
321 37 5832804
322 13 3365887
322 23 3014033
322 34 8085760
322 35 3263935
322 36 5122004
322 28 4670019
322 40 6583834
322 15 719393
322 10 1050302
322 44 3652052
322 21 4684324
322 18 6653071
322 25 2568379
322 30 421331
322 27 2537781
322 27 6203319
322 15 5336759
322 50 294984
322 47 927407
322 10 6003006
322 34 4133547
322 20 4185027
322 43 6134616
322 48 1554749
322 50 3426021
322 30 2334004
322 35 6633616
322 11 1740619
322 35 3953856
323 15 6228933
323 17 8081224
323 19 3248878
323 32 1576536
323 46 3881442
323 40 6495386
323 26 2534923
323 22 1037707
323 40 577970
323 36 536894
323 25 2080968
323 35 7668247
323 12 7263545
323 17 7527086
323 29 1151925
323 48 5075731
323 49 3664160
323 27 6857566
323 24 2494825
323 46 3957884
323 46 4436712
323 25 919785
323 35 6479255
324 30 7370475
324 21 7151889
324 18 2973554
324 27 2269303
324 16 171738
324 46 4336163
324 28 4826851
324 15 2664385
324 50 7663310
324 11 3146375
324 41 1317739
324 14 3016299
324 44 5880536
324 37 3333491
324 17 2790768
324 46 2731212
324 26 6551011
324 18 3831208
324 36 2284543
324 33 2843814
324 12 3973921
325 36 7405418
325 25 3340672
325 29 4737309
325 23 3738871
325 24 4014546
325 15 5843238
325 45 1135699
325 37 3455441
325 44 7329733
325 27 444546
325 17 3978989
325 43 3831014
325 28 4162583
325 27 3147048
325 10 1617118
325 13 8184548
325 17 2875629
325 27 1275644
325 30 2790898
325 24 1192014
325 21 3689711
325 21 7848559
325 16 4921546
325 38 6028297
325 38 1978076
325 31 7149547
325 17 2960946
326 43 3033207
326 30 5873741
326 12 6504432
326 43 6347268
326 16 1795674
326 40 2823405
326 38 2165109
326 16 1371370
326 34 3185885
326 21 6514180
326 28 4393527
326 11 1128000
326 13 322491
326 41 6215192
326 50 5899911
326 30 8128947
326 21 7143083
326 23 3480863
326 41 674135
326 39 6142761
326 44 8162737
326 18 2615930
326 43 8147470
326 30 598599
326 15 3671305
326 40 3587460
326 11 6378510
326 29 7400599
327 31 4284123
327 49 6418016
327 10 2096053
327 13 3835116
327 29 6766685
327 48 1305078
327 11 2586665
327 46 3101476
327 20 4273330
327 27 6785311
327 40 1179143
327 20 1776048
327 37 5148685
327 14 5200428
327 47 859957
327 24 254922
327 15 3565689
327 36 438429
327 38 4507283
327 38 3031362
327 16 2948883
327 33 6065088
328 44 1030439
328 27 3541073
328 14 4152594
328 22 7520885
328 24 2863681
328 14 2544563
328 19 6061714
328 49 1254593
328 10 2718291
328 19 7208180
328 25 5103339
328 21 4152222
328 28 3361530
328 25 4104082
328 27 8159127
328 25 797994
328 18 7399483
328 21 1056015
328 13 7386270
328 24 7226543
328 31 3430902
329 20 2009848
329 13 8110349
329 23 2425145
329 10 6204679
329 26 6811608
329 12 6585311
329 38 4066977
329 22 3158278
329 44 195281
329 15 4596071
329 33 279742
329 39 933465
329 10 3879474
329 24 6598399
329 36 7043643
329 49 5265009
329 41 7444683
329 12 1430551
329 17 6678519
329 32 6360546
329 27 4971711
329 11 5088680
329 22 2012500
329 49 4289099
329 44 7276348
329 36 6942880
329 10 7276995
329 47 841613
329 29 7078231
329 36 2128505
329 34 4166221
330 46 709186
330 50 2113785
330 37 4688297
330 46 4852049
330 49 7809504
330 26 1091470
330 49 256841
330 31 2225551
330 10 632902
330 27 1759159
330 42 7083036
330 13 6766618
330 35 7579230
330 11 633528
330 27 7957833
330 42 1085146
330 24 3014891
330 29 2944340
330 17 4803815
330 35 3815611
330 33 1697631
330 29 4839111
331 47 7832770
331 23 3973771
331 25 1959809
331 14 1052095
331 43 5651707
331 22 7855903
331 43 4066748
331 31 3790626
331 48 7033143
331 21 7294078
331 20 1707422
331 10 5645388
331 37 849953
331 41 3549073
331 50 3977562
331 24 3925640
331 27 7968348
331 49 3983706
331 41 3640636
331 11 3096525
331 35 3543375
331 47 6705611
332 35 5800448
332 35 524104
332 19 5588934
332 49 3970127
332 25 935485
332 39 7624956
332 15 6304143
332 15 257805
332 42 1055849
332 35 1825289
332 25 7430365
332 35 2353585
332 40 4933537
332 34 5738350
332 48 4028652
332 20 4834717
332 33 7241078
332 37 7686608
332 28 6495685
332 35 8187633
332 25 2825420
332 22 2521812
332 25 4053668
332 40 6123837
332 37 2293696
332 24 2736529
332 26 1620745
332 36 2598246
332 36 5328376
332 43 3207434
332 33 6329392
332 42 5373843
333 37 5288017
333 22 2193523
333 46 8130402
333 11 3675811
333 32 7607577
333 24 7931156
333 26 3985621
333 48 883808
333 41 1733310
333 12 2675569
333 32 4805136
333 45 1172895
333 17 7527604
333 16 7103730
333 33 7177260
333 29 3535149
333 34 1394130
333 32 291759
333 27 3919688
333 16 454921
333 49 7488575
333 37 4121634
333 27 3338429
333 24 911668
333 39 1346794
333 42 7907499
333 21 2165891
334 37 2008188
334 19 7934473
334 11 1807632
334 31 468876
334 11 5790452
334 32 8171356
334 38 3462141
334 41 5818451
334 34 3282024
334 27 3632237
334 45 751219
334 46 7144024
334 35 133123
334 36 4404238
334 13 4729717
334 10 3656603
334 42 4154927
334 10 4182127
334 15 5391904
334 14 7878736
334 37 6734159
334 26 236303
334 32 2269506
335 23 7522136
335 42 190881
335 12 5700913
335 41 1027080
335 32 3651962
335 21 6309478
335 36 1622508
335 47 1547955
335 13 4131221
335 22 819074
335 29 5082953
335 30 1236489
335 16 5295614
335 30 6887391
335 39 7689369
335 40 602332
335 38 948373
335 35 6062423
335 39 534016
335 32 2957925
335 34 5830054
335 13 7496979
335 40 3692521
335 40 3314010
335 10 930628
335 47 4688357
335 31 4723282
335 21 156068
335 50 607953
336 36 2653556
336 12 2669797
336 32 4948547
336 10 7021234
336 25 3681237
336 42 3554271
336 43 1063087
336 33 5661474
336 37 6520778
336 18 7119040
336 29 4239525
336 20 6205177
336 15 1158885
336 46 5097008
336 15 8024709
336 26 2927826
336 13 800761
336 42 2298967
336 18 4897636
336 42 2007905
336 44 6069415
336 24 7851354
336 48 615348
336 10 5894121
336 12 456389
337 25 7791680
337 13 7547315
337 28 3992562
337 10 5416563
337 24 5779766
337 49 6112489
337 11 3205332
337 35 6141756
337 43 491805
337 26 5992080
337 41 3894589
337 30 1233960
337 35 3643342
337 11 2144445
337 26 3175706
337 27 4447718
337 37 3340337
337 36 7946727
337 46 3975100
337 24 917744
337 31 2488118
337 44 3304455
337 16 1463910
337 33 4957880
337 48 1751805
337 32 2978393
337 35 1127458
337 30 7404419
337 13 6363401
337 33 7983979
338 14 7137412
338 45 3643999
338 18 589021
338 29 1795752
338 15 1655917
338 18 6446445
338 38 283667
338 13 2336581
338 15 1143421
338 38 4325290
338 47 4660823
338 19 6216377
338 31 1031144
338 19 3960822
338 36 2237010
338 10 6224815
338 24 6238053
338 44 2297741
338 20 2589194
338 30 1667535
338 47 4605228
338 22 1474607
338 39 2945057
338 17 7661268
339 29 679875
339 28 3691653
339 27 3466950
339 22 3113974
339 16 5159190
339 21 3156967
339 33 6620317
339 26 1431506
339 10 6537059
339 37 2256825
339 15 546499
339 44 284917
339 38 1022120
339 20 2189029
339 12 4570955
339 32 5406388
339 23 6105294
339 43 1374819
339 36 3186570
339 47 990475
339 12 6354396
339 26 7434330
339 38 4541724
339 34 8018658
339 12 1609597
339 48 4166908
339 46 207942
339 30 7172811
339 26 2917973
340 37 3773888
340 10 7721288
340 13 965609
340 46 327490
340 24 6394501
340 31 2774055
340 31 1872310
340 19 6143729
340 28 7019748
340 12 3101568
340 27 7852815
340 50 4472562
340 38 6601964
340 23 5042346
340 17 1411546
340 26 362474
340 33 6797998
340 38 924391
340 40 6320565
340 27 1105914
341 32 7048059
341 28 5213836
341 43 6223159
341 10 6847465
341 28 4515530
341 32 2320855
341 31 7646030
341 25 7890204
341 46 2617904
341 10 6284555
341 30 3030374
341 40 2345156
341 28 1899425
341 21 5155909
341 12 6296751
341 43 6945103
341 26 4049138
341 35 7124045
341 19 5469518
341 23 668610
341 22 1130825
341 31 4518968
341 50 6957167
341 31 2867392
342 40 3776299
342 20 183254
342 34 7559007
342 42 5789271
342 11 6588594
342 49 4529759
342 42 1764609
342 33 4133853
342 33 4059445
342 10 5208782
342 16 2079245
342 46 3438155
342 20 2539902
342 37 6571496
342 48 2682613
342 42 6583790
342 11 4315387
342 23 6290886
342 19 1719788
342 23 199757
342 33 7246977
342 50 1993854
342 38 1005961
342 49 7099567
342 43 7392236
343 46 7121745
343 46 4050740
343 43 6645542
343 40 828015
343 17 6543668
343 45 6442197
343 13 364016
343 47 2135812
343 36 5760786
343 34 2743750
343 12 4806476
343 28 474502
343 10 2176970
343 41 2586624
343 24 4061564
343 44 6794388
343 50 5159459
343 10 6870616
343 47 388439
343 14 1852099
343 13 7094637
343 46 1593899
343 31 6490317
343 14 6184666
343 12 943369
343 35 4439486
343 10 6346013
343 29 3989930
343 18 1537492
343 21 5442625
343 28 2798104
343 29 1812644
343 12 4737876
343 25 2613211
343 14 2638537
344 11 6666549
344 21 1057552
344 32 620761
344 13 280840
344 14 6241105
344 29 2416378
344 35 3353305
344 43 5812432
344 39 298819
344 21 1944498
344 13 4727925
344 29 3229256
344 44 5506791
344 15 4616773
344 24 4394443
344 42 2031955
344 13 1768760
344 24 3029843
344 25 5431556
344 15 1009669
344 15 5013261
344 21 2873362
344 38 3169180
344 16 2815425
344 28 5078091
344 37 6707567
344 32 1499481
345 16 4122412
345 21 7464872
345 21 2232877
345 36 6820354
345 24 6313503
345 44 1941437
345 32 5946605
345 35 5974707
345 19 7324706
345 27 8095586
345 23 5172990
345 23 1092085
345 41 6406465
345 10 160236
345 33 5788358
345 40 5635249
345 37 8057010
345 11 2836730
345 43 7773798
345 33 2607658
345 35 1572081
345 39 8251101
345 15 4997823
345 28 998241
345 43 6726774
345 43 5450348
346 28 628459
346 31 4869473
346 15 5171001
346 42 3899835
346 32 7213396
346 34 4834268
346 31 1827625
346 25 7039385
346 42 2562958
346 30 3500455
346 49 1274467
346 39 381656
346 31 7124427
346 18 5724570
346 18 5811452
346 48 3327409
346 31 149778
346 46 7817927
346 22 3918675
346 30 298272
347 15 1081073
347 28 6604838
347 41 5205955
347 16 7307210
347 17 844841
347 14 1264052
347 24 7715981
347 27 3822979
347 37 2434973
347 12 5077133
347 39 253167
347 45 3933721
347 50 5862476
347 34 5653856
347 11 5367812
347 40 8163199
347 19 718900
347 33 6805883
347 50 4468295
347 46 4806386
347 23 6700230
348 22 3260534
348 30 593087
348 15 1511692
348 12 739998
348 14 7386402
348 29 1665636
348 22 7278924
348 41 1750390
348 38 5126169
